event_id,user_id,event_type,description,category,direction,amount_original,amount_source,amount_currency,event_date,settlement_date,cash_effective_date,cash_effective_date_source,status,linked_event_id,flexibility,minimum_allowed_amount,related_image_id,related_message_ids,home_currency,amount_home_currency
event_164,user_02,expense,Rail pass,transport,debit,995704.83,csv,IDR,2025-02-25,2025-02-25,2025-02-25,settlement,settled,,fixed,,,[],IDR,995704.83
event_165,user_02,expense,Metro and bus fares,transport,debit,1062246.98,csv,IDR,2025-03-11,2025-03-11,2025-03-11,settlement,settled,,fixed,,,[],IDR,1062246.98
event_166,user_02,expense,Ride-hailing trip,transport,debit,1053078.61,csv,IDR,2025-03-25,2025-03-25,2025-03-25,settlement,settled,,fixed,,,[],IDR,1053078.61
event_167,user_02,expense,Ride-hailing trip,transport,debit,1294200.86,csv,IDR,2025-04-08,2025-04-08,2025-04-08,settlement,settled,,fixed,,,[],IDR,1294200.86
event_168,user_02,expense,Ride-hailing trip,transport,debit,1440242.94,csv,IDR,2025-04-22,2025-04-22,2025-04-22,settlement,settled,,fixed,,,[],IDR,1440242.94
event_169,user_02,expense,Vehicle charging,transport,debit,1021628.43,csv,IDR,2025-05-06,2025-05-06,2025-05-06,settlement,settled,,fixed,,,[],IDR,1021628.43
event_170,user_02,expense,Commuter pass,transport,debit,1374936.26,csv,IDR,2025-05-20,2025-05-20,2025-05-20,settlement,settled,,fixed,,,[],IDR,1374936.26
event_171,user_02,expense,Commuter pass,transport,debit,1329347.44,csv,IDR,2025-06-03,2025-06-03,2025-06-03,settlement,settled,,fixed,,,[],IDR,1329347.44
event_172,user_02,expense,Commuter pass,transport,debit,1309608.46,csv,IDR,2025-06-17,2025-06-17,2025-06-17,settlement,settled,,fixed,,,[],IDR,1309608.46
event_173,user_02,expense,Rail pass,transport,debit,1111352.32,csv,IDR,2025-07-01,2025-07-01,2025-07-01,settlement,settled,,fixed,,,[],IDR,1111352.32
event_174,user_02,expense,Commuter pass,transport,debit,1327886.54,csv,IDR,2025-07-15,2025-07-15,2025-07-15,settlement,settled,,fixed,,,[],IDR,1327886.54
event_175,user_02,expense,Metro and bus fares,transport,debit,1062310.27,csv,IDR,2025-07-29,2025-07-29,2025-07-29,settlement,settled,,fixed,,,[],IDR,1062310.27
event_176,user_02,expense,Bakery and snacks,dining,debit,1166644.88,csv,IDR,2025-02-12,2025-02-12,2025-02-12,settlement,settled,,fixed,,,[],IDR,1166644.88
event_177,user_02,expense,Coffee shop,dining,debit,1101709.76,csv,IDR,2025-03-05,2025-03-05,2025-03-05,settlement,settled,,fixed,,,[],IDR,1101709.76
event_178,user_02,expense,Weekend food delivery,dining,debit,935929.08,csv,IDR,2025-03-26,2025-03-26,2025-03-26,settlement,settled,,fixed,,,[],IDR,935929.08
event_179,user_02,expense,Quick-service meal,dining,debit,1271076.93,csv,IDR,2025-04-16,2025-04-16,2025-04-16,settlement,settled,,fixed,,,[],IDR,1271076.93
event_180,user_02,expense,Takeaway order,dining,debit,971169.92,csv,IDR,2025-05-07,2025-05-07,2025-05-07,settlement,settled,,fixed,,,[],IDR,971169.92
event_181,user_02,expense,Neighbourhood restaurant,dining,debit,1111388.15,csv,IDR,2025-05-28,2025-05-28,2025-05-28,settlement,settled,,fixed,,,[],IDR,1111388.15
event_182,user_02,expense,Bakery and snacks,dining,debit,947892.35,csv,IDR,2025-06-18,2025-06-18,2025-06-18,settlement,settled,,fixed,,,[],IDR,947892.35
event_183,user_02,expense,Family dinner,dining,debit,1043758.65,csv,IDR,2025-07-09,2025-07-09,2025-07-09,settlement,settled,,fixed,,,[],IDR,1043758.65
event_184,user_02,expense,Bakery and snacks,dining,debit,1204805.34,csv,IDR,2025-07-30,2025-07-30,2025-07-30,settlement,settled,,fixed,,,[],IDR,1204805.34
event_185,user_02,expense,Pending merchant debit,shopping,debit,1651100,csv,IDR,2025-08-04,2025-08-08,2025-08-08,settlement,pending,,fixed,,,[],IDR,1651100
event_186,user_03,income,Payroll credit,salary,credit,4365000,csv,IDR,2019-04-15,2019-04-15,2019-04-15,settlement,settled,,fixed,,,[],IDR,4365000
event_187,user_03,expense,Landlord standing order,rent,debit,1140000,csv,IDR,2019-04-04,2019-04-04,2019-04-04,settlement,settled,,fixed,,,[],IDR,1140000
event_188,user_03,expense,Water and power payment,utilities,debit,295330.29,csv,IDR,2019-04-08,2019-04-08,2019-04-08,settlement,settled,,fixed,,,[],IDR,295330.29
event_189,user_03,subscription,Shared storage plan,cloud_storage,debit,20900,csv,IDR,2019-04-14,2019-04-14,2019-04-14,settlement,settled,,stoppable,,,[],IDR,20900
event_190,user_03,subscription,Video streaming plan,streaming,debit,117800,csv,IDR,2019-04-11,2019-04-11,2019-04-11,settlement,settled,,reducible_or_stoppable,58900,,[],IDR,117800
event_191,user_03,expense,Clothing and household items,shopping,debit,151493.37,csv,IDR,2019-04-14,2019-04-14,2019-04-14,settlement,settled,,reducible,66120,,[],IDR,151493.37
event_192,user_03,income,Payroll credit,salary,credit,4365000,csv,IDR,2019-05-15,2019-05-15,2019-05-15,settlement,settled,,fixed,,,[],IDR,4365000
event_193,user_03,expense,Landlord standing order,rent,debit,1140000,csv,IDR,2019-05-04,2019-05-04,2019-05-04,settlement,settled,,fixed,,,[],IDR,1140000
event_194,user_03,expense,Water and power payment,utilities,debit,290684.15,csv,IDR,2019-05-08,2019-05-08,2019-05-08,settlement,settled,,fixed,,,[],IDR,290684.15
event_195,user_03,subscription,Shared storage plan,cloud_storage,debit,20900,csv,IDR,2019-05-14,2019-05-14,2019-05-14,settlement,settled,,stoppable,,,[],IDR,20900
event_196,user_03,subscription,Video streaming plan,streaming,debit,117800,csv,IDR,2019-05-11,2019-05-11,2019-05-11,settlement,settled,,reducible_or_stoppable,58900,,[],IDR,117800
event_197,user_03,expense,Clothing and household items,shopping,debit,184274.02,csv,IDR,2019-05-14,2019-05-14,2019-05-14,settlement,settled,,reducible,66120,,[],IDR,184274.02
event_198,user_03,income,Payroll credit,salary,credit,4365000,csv,IDR,2019-06-15,2019-06-15,2019-06-15,settlement,settled,,fixed,,,[],IDR,4365000
event_199,user_03,expense,Landlord standing order,rent,debit,1140000,csv,IDR,2019-06-04,2019-06-04,2019-06-04,settlement,settled,,fixed,,,[],IDR,1140000
event_200,user_03,expense,Water and power payment,utilities,debit,270537.63,csv,IDR,2019-06-08,2019-06-08,2019-06-08,settlement,settled,,fixed,,,[],IDR,270537.63
event_201,user_03,subscription,Shared storage plan,cloud_storage,debit,20900,csv,IDR,2019-06-14,2019-06-14,2019-06-14,settlement,settled,,stoppable,,,[],IDR,20900
event_202,user_03,subscription,Video streaming plan,streaming,debit,117800,csv,IDR,2019-06-11,2019-06-11,2019-06-11,settlement,settled,,reducible_or_stoppable,58900,,[],IDR,117800
event_203,user_03,expense,Clothing and household items,shopping,debit,153395.26,csv,IDR,2019-06-14,2019-06-14,2019-06-14,settlement,settled,,reducible,66120,,[],IDR,153395.26
event_204,user_03,income,Payroll credit,salary,credit,4365000,csv,IDR,2019-07-15,2019-07-15,2019-07-15,settlement,settled,,fixed,,,[],IDR,4365000
event_205,user_03,expense,Landlord standing order,rent,debit,1140000,csv,IDR,2019-07-04,2019-07-04,2019-07-04,settlement,settled,,fixed,,,[],IDR,1140000
event_206,user_03,expense,Water and power payment,utilities,debit,303042.45,csv,IDR,2019-07-08,2019-07-08,2019-07-08,settlement,settled,,fixed,,,[],IDR,303042.45
event_207,user_03,subscription,Shared storage plan,cloud_storage,debit,20900,csv,IDR,2019-07-14,2019-07-14,2019-07-14,settlement,settled,,stoppable,,,[],IDR,20900
event_208,user_03,subscription,Video streaming plan,streaming,debit,117800,csv,IDR,2019-07-11,2019-07-11,2019-07-11,settlement,settled,,reducible_or_stoppable,58900,,[],IDR,117800
event_209,user_03,expense,Clothing and household items,shopping,debit,173930.81,csv,IDR,2019-07-14,2019-07-14,2019-07-14,settlement,settled,,reducible,66120,,[],IDR,173930.81
event_210,user_03,income,Payroll credit,salary,credit,4365000,csv,IDR,2019-08-15,2019-08-15,2019-08-15,settlement,settled,,fixed,,,[],IDR,4365000
event_211,user_03,income,Promotion arrears payment,salary,credit,1964250,csv,IDR,2019-08-20,2019-08-20,2019-08-20,settlement,settled,,fixed,,,[],IDR,1964250
event_212,user_03,expense,Landlord standing order,rent,debit,1140000,csv,IDR,2019-08-04,2019-08-04,2019-08-04,settlement,settled,,fixed,,,[],IDR,1140000
event_213,user_03,expense,Water and power payment,utilities,debit,262344.55,csv,IDR,2019-08-08,2019-08-08,2019-08-08,settlement,settled,,fixed,,,[],IDR,262344.55
event_214,user_03,subscription,Shared storage plan,cloud_storage,debit,20900,csv,IDR,2019-08-14,2019-08-14,2019-08-14,settlement,settled,,stoppable,,,[],IDR,20900
event_215,user_03,subscription,Video streaming plan,streaming,debit,117800,csv,IDR,2019-08-11,2019-08-11,2019-08-11,settlement,settled,,reducible_or_stoppable,58900,,[],IDR,117800
event_216,user_03,expense,Clothing and household items,shopping,debit,180395.29,csv,IDR,2019-08-14,2019-08-14,2019-08-14,settlement,settled,,reducible,66120,,[],IDR,180395.29
event_217,user_03,expense,Bulk pantry shop,groceries,debit,159576.52,csv,IDR,2019-03-12,2019-03-12,2019-03-12,settlement,settled,,fixed,,,[],IDR,159576.52
event_218,user_03,expense,Bulk pantry shop,groceries,debit,234390.87,csv,IDR,2019-03-22,2019-03-22,2019-03-22,settlement,settled,,fixed,,,[],IDR,234390.87
event_219,user_03,expense,Bulk pantry shop,groceries,debit,230312.98,csv,IDR,2019-04-01,2019-04-01,2019-04-01,settlement,settled,,fixed,,,[],IDR,230312.98
event_220,user_03,expense,Supermarket basket,groceries,debit,234602.65,csv,IDR,2019-04-11,2019-04-11,2019-04-11,settlement,settled,,fixed,,,[],IDR,234602.65
event_221,user_03,expense,Neighbourhood grocer,groceries,debit,209875.85,csv,IDR,2019-04-21,2019-04-21,2019-04-21,settlement,settled,,fixed,,,[],IDR,209875.85
event_222,user_03,expense,Weekly produce market,groceries,debit,178469.49,csv,IDR,2019-05-01,2019-05-01,2019-05-01,settlement,settled,,fixed,,,[],IDR,178469.49
event_223,user_03,expense,Weekly produce market,groceries,debit,180577.99,csv,IDR,2019-05-11,2019-05-11,2019-05-11,settlement,settled,,fixed,,,[],IDR,180577.99
event_224,user_03,expense,Household groceries,groceries,debit,155851.46,csv,IDR,2019-05-21,2019-05-21,2019-05-21,settlement,settled,,fixed,,,[],IDR,155851.46
event_225,user_03,expense,Grocery delivery,groceries,debit,188355.72,csv,IDR,2019-05-31,2019-05-31,2019-05-31,settlement,settled,,fixed,,,[],IDR,188355.72
event_226,user_03,expense,Household groceries,groceries,debit,166710.61,csv,IDR,2019-06-10,2019-06-10,2019-06-10,settlement,settled,,fixed,,,[],IDR,166710.61
event_227,user_03,expense,Grocery delivery,groceries,debit,171495.67,csv,IDR,2019-06-20,2019-06-20,2019-06-20,settlement,settled,,fixed,,,[],IDR,171495.67
event_228,user_03,expense,Supermarket basket,groceries,debit,145691.38,csv,IDR,2019-06-30,2019-06-30,2019-06-30,settlement,settled,,fixed,,,[],IDR,145691.38
event_229,user_03,expense,Supermarket basket,groceries,debit,171259.18,csv,IDR,2019-07-10,2019-07-10,2019-07-10,settlement,settled,,fixed,,,[],IDR,171259.18
event_230,user_03,expense,Local market purchase,groceries,debit,173004.74,csv,IDR,2019-07-20,2019-07-20,2019-07-20,settlement,settled,,fixed,,,[],IDR,173004.74
event_231,user_03,expense,Supermarket basket,groceries,debit,214266.98,csv,IDR,2019-07-30,2019-07-30,2019-07-30,settlement,settled,,fixed,,,[],IDR,214266.98
event_232,user_03,expense,Weekly produce market,groceries,debit,221578.88,csv,IDR,2019-08-09,2019-08-09,2019-08-09,settlement,settled,,fixed,,,[],IDR,221578.88
event_233,user_03,expense,Local market purchase,groceries,debit,240706.45,csv,IDR,2019-08-19,2019-08-19,2019-08-19,settlement,settled,,fixed,,,[],IDR,240706.45
event_234,user_03,expense,Neighbourhood grocer,groceries,debit,200238.72,csv,IDR,2019-08-29,2019-08-29,2019-08-29,settlement,settled,,fixed,,,[],IDR,200238.72
event_235,user_03,expense,Parking and tolls,transport,debit,81510.25,csv,IDR,2019-03-13,2019-03-13,2019-03-13,settlement,settled,,fixed,,,[],IDR,81510.25
event_236,user_03,expense,Parking and tolls,transport,debit,116319.21,csv,IDR,2019-04-03,2019-04-03,2019-04-03,settlement,settled,,fixed,,,[],IDR,116319.21
event_237,user_03,expense,Commuter pass,transport,debit,71790.29,csv,IDR,2019-04-24,2019-04-24,2019-04-24,settlement,settled,,fixed,,,[],IDR,71790.29
event_238,user_03,expense,Fuel refill,transport,debit,73531.06,csv,IDR,2019-05-15,2019-05-15,2019-05-15,settlement,settled,,fixed,,,[],IDR,73531.06
event_239,user_03,expense,Parking and tolls,transport,debit,106806.88,csv,IDR,2019-06-05,2019-06-05,2019-06-05,settlement,settled,,fixed,,,[],IDR,106806.88
event_240,user_03,expense,Vehicle charging,transport,debit,79693.97,csv,IDR,2019-06-26,2019-06-26,2019-06-26,settlement,settled,,fixed,,,[],IDR,79693.97
event_241,user_03,expense,Metro and bus fares,transport,debit,83523.33,csv,IDR,2019-07-17,2019-07-17,2019-07-17,settlement,settled,,fixed,,,[],IDR,83523.33
event_242,user_03,expense,Metro and bus fares,transport,debit,99961.13,csv,IDR,2019-08-07,2019-08-07,2019-08-07,settlement,settled,,fixed,,,[],IDR,99961.13
event_243,user_03,expense,Rail pass,transport,debit,106233.46,csv,IDR,2019-08-28,2019-08-28,2019-08-28,settlement,settled,,fixed,,,[],IDR,106233.46
event_244,user_03,expense,Bakery and snacks,dining,debit,117456.78,csv,IDR,2019-03-09,2019-03-09,2019-03-09,settlement,settled,,fixed,,,[],IDR,117456.78
event_245,user_03,expense,Bakery and snacks,dining,debit,141412.46,csv,IDR,2019-03-30,2019-03-30,2019-03-30,settlement,settled,,fixed,,,[],IDR,141412.46
event_246,user_03,expense,Quick-service meal,dining,debit,146236.28,csv,IDR,2019-04-20,2019-04-20,2019-04-20,settlement,settled,,fixed,,,[],IDR,146236.28
event_247,user_03,expense,Coffee shop,dining,debit,132247.64,csv,IDR,2019-05-11,2019-05-11,2019-05-11,settlement,settled,,fixed,,,[],IDR,132247.64
event_248,user_03,expense,Lunch with colleagues,dining,debit,158476.5,csv,IDR,2019-06-01,2019-06-01,2019-06-01,settlement,settled,,fixed,,,[],IDR,158476.5
event_249,user_03,expense,Takeaway order,dining,debit,175170.67,csv,IDR,2019-06-22,2019-06-22,2019-06-22,settlement,settled,,fixed,,,[],IDR,175170.67
event_250,user_03,expense,Quick-service meal,dining,debit,171303.21,csv,IDR,2019-07-13,2019-07-13,2019-07-13,settlement,settled,,fixed,,,[],IDR,171303.21
event_251,user_03,expense,Lunch with colleagues,dining,debit,171191.99,csv,IDR,2019-08-03,2019-08-03,2019-08-03,settlement,settled,,fixed,,,[],IDR,171191.99
event_252,user_03,expense,Coffee shop,dining,debit,135718.35,csv,IDR,2019-08-24,2019-08-24,2019-08-24,settlement,settled,,fixed,,,[],IDR,135718.35
event_253,user_03,income,August 2019 net salary,salary,credit,,pending_image_extraction,IDR,2019-08-31,2019-08-31,2019-08-31,settlement,settled,,fixed,,image_01,[],IDR,
event_254,user_03,expense,Pending pharmacy card charge,healthcare,debit,95000,csv,IDR,2019-09-02,2019-09-07,2019-09-07,settlement,pending,,fixed,,,[],IDR,95000
event_255,user_04,income,Payroll credit,salary,credit,38190000,csv,IDR,2024-01-15,2024-01-15,2024-01-15,settlement,settled,,fixed,,,[],IDR,38190000
event_256,user_04,expense,Residential rent payment,rent,debit,12293000,csv,IDR,2024-01-01,2024-01-01,2024-01-01,settlement,settled,,fixed,,,[],IDR,12293000
event_257,user_04,expense,Municipal utilities,utilities,debit,2017103.37,csv,IDR,2024-01-05,2024-01-05,2024-01-05,settlement,settled,,fixed,,,[],IDR,2017103.37
event_258,user_04,subscription,Music service subscription,music_subscription,debit,332500,csv,IDR,2024-01-10,2024-01-10,2024-01-10,settlement,settled,,stoppable,,,[],IDR,332500
event_259,user_04,subscription,Food delivery membership,delivery_membership,debit,377150,csv,IDR,2024-01-12,2024-01-12,2024-01-12,settlement,settled,,fixed,,,[],IDR,377150
event_260,user_04,subscription,Gym membership,gym,debit,1027900,csv,IDR,2024-01-09,2024-01-09,2024-01-09,settlement,settled,,fixed,,,[],IDR,1027900
event_261,user_04,expense,Local event tickets,entertainment,debit,1484369.68,csv,IDR,2024-01-13,2024-01-13,2024-01-13,settlement,settled,,reducible,692550,,[],IDR,1484369.68
event_262,user_04,income,Payroll credit,salary,credit,38190000,csv,IDR,2024-02-15,2024-02-15,2024-02-15,settlement,settled,,fixed,,,[],IDR,38190000
event_263,user_04,expense,Residential rent payment,rent,debit,12293000,csv,IDR,2024-02-01,2024-02-01,2024-02-01,settlement,settled,,fixed,,,[],IDR,12293000
event_264,user_04,expense,Municipal utilities,utilities,debit,1981052.47,csv,IDR,2024-02-05,2024-02-05,2024-02-05,settlement,settled,,fixed,,,[],IDR,1981052.47
event_265,user_04,subscription,Music service subscription,music_subscription,debit,332500,csv,IDR,2024-02-10,2024-02-10,2024-02-10,settlement,settled,,stoppable,,,[],IDR,332500
event_266,user_04,subscription,Food delivery membership,delivery_membership,debit,377150,csv,IDR,2024-02-12,2024-02-12,2024-02-12,settlement,settled,,fixed,,,[],IDR,377150
event_267,user_04,subscription,Gym membership,gym,debit,1027900,csv,IDR,2024-02-09,2024-02-09,2024-02-09,settlement,settled,,fixed,,,[],IDR,1027900
event_268,user_04,expense,Local event tickets,entertainment,debit,1375854.05,csv,IDR,2024-02-13,2024-02-13,2024-02-13,settlement,settled,,reducible,692550,,[],IDR,1375854.05
event_269,user_04,income,Payroll credit,salary,credit,38190000,csv,IDR,2024-03-15,2024-03-15,2024-03-15,settlement,settled,,fixed,,,[],IDR,38190000
event_270,user_04,income,Quarterly performance bonus,salary,credit,10498464.28,csv,IDR,2024-03-22,2024-03-22,2024-03-22,settlement,settled,,fixed,,,[],IDR,10498464.28
event_271,user_04,expense,Residential rent payment,rent,debit,12293000,csv,IDR,2024-03-01,2024-03-01,2024-03-01,settlement,settled,,fixed,,,[],IDR,12293000
event_272,user_04,expense,Municipal utilities,utilities,debit,2033868.83,csv,IDR,2024-03-05,2024-03-05,2024-03-05,settlement,settled,,fixed,,,[],IDR,2033868.83
event_273,user_04,subscription,Music service subscription,music_subscription,debit,332500,csv,IDR,2024-03-10,2024-03-10,2024-03-10,settlement,settled,,stoppable,,,[],IDR,332500
event_274,user_04,subscription,Food delivery membership,delivery_membership,debit,377150,csv,IDR,2024-03-12,2024-03-12,2024-03-12,settlement,settled,,fixed,,,[],IDR,377150
event_275,user_04,subscription,Gym membership,gym,debit,1027900,csv,IDR,2024-03-09,2024-03-09,2024-03-09,settlement,settled,,fixed,,,[],IDR,1027900
event_276,user_04,expense,Local event tickets,entertainment,debit,1542620,csv,IDR,2024-03-13,2024-03-13,2024-03-13,settlement,settled,,reducible,692550,,[],IDR,1542620
event_277,user_04,income,Payroll credit,salary,credit,38190000,csv,IDR,2024-04-15,2024-04-15,2024-04-15,settlement,settled,,fixed,,,[],IDR,38190000
event_278,user_04,expense,Residential rent payment,rent,debit,12293000,csv,IDR,2024-04-01,2024-04-01,2024-04-01,settlement,settled,,fixed,,,[],IDR,12293000
event_279,user_04,expense,Municipal utilities,utilities,debit,1980834.82,csv,IDR,2024-04-05,2024-04-05,2024-04-05,settlement,settled,,fixed,,,[],IDR,1980834.82
event_280,user_04,subscription,Music service subscription,music_subscription,debit,332500,csv,IDR,2024-04-10,2024-04-10,2024-04-10,settlement,settled,,stoppable,,,[],IDR,332500
event_281,user_04,subscription,Food delivery membership,delivery_membership,debit,377150,csv,IDR,2024-04-12,2024-04-12,2024-04-12,settlement,settled,,fixed,,,[],IDR,377150
event_282,user_04,subscription,Gym membership,gym,debit,1027900,csv,IDR,2024-04-09,2024-04-09,2024-04-09,settlement,settled,,fixed,,,[],IDR,1027900
event_283,user_04,expense,Local event tickets,entertainment,debit,1291303.65,csv,IDR,2024-04-13,2024-04-13,2024-04-13,settlement,settled,,reducible,692550,,[],IDR,1291303.65
event_284,user_04,income,Payroll credit,salary,credit,38190000,csv,IDR,2024-05-15,2024-05-15,2024-05-15,settlement,settled,,fixed,,,[],IDR,38190000
event_285,user_04,expense,Residential rent payment,rent,debit,12293000,csv,IDR,2024-05-01,2024-05-01,2024-05-01,settlement,settled,,fixed,,,[],IDR,12293000
event_286,user_04,expense,Municipal utilities,utilities,debit,2004118.6,csv,IDR,2024-05-05,2024-05-05,2024-05-05,settlement,settled,,fixed,,,[],IDR,2004118.6
